"","logFC","logCPM","PValue","FDR"
"ENSG00000188886",-1.12769395714728,1.49828266406768,0.000550059140278516,0.0462085828787974
"ENSG00000232706",-1.19487534393129,1.38214915730667,0.000550166460654419,0.0462085828787974
"ENSG00000088836",-1.19070402205178,1.83895166204038,0.000552061877299039,0.0462085828787974
"ENSG00000084636",-1.13296512381297,2.6925045748508,0.000556936854579648,0.0462703245871812
"ENSG00000100884",-1.25300380326719,0.546125388952445,0.000557583864512992,0.0462703245871812
"ENSG00000136918",-1.38398136525257,0.329835909277742,0.000558830056270587,0.0462703245871812
"ENSG00000213639",1.62476620781857,4.96444858095614,0.000561575378402288,0.0463309751256769
"ENSG00000197147",1.24436177361055,3.43805274013155,0.000565142441541242,0.0464587454264154
"ENSG00000197045",1.54508730686262,2.82247472649091,0.000573184306787279,0.046816299559823
"ENSG00000156531",1.27184781894403,2.99070461181595,0.000573559669644196,0.046816299559823
"ENSG00000143398",1.3368089468318,5.27777500464876,0.000577466348237632,0.0469686233347484
"ENSG00000260473",-1.02750782759539,2.74401640290984,0.000587363095331221,0.0474356643101339
"ENSG00000106615",1.38997627771104,4.73329767699989,0.000588807425384515,0.0474356643101339
"ENSG00000173826",-1.04072626692239,2.52489930246178,0.000589390911143379,0.0474356643101339
"ENSG00000170906",-1.10690310174421,0.962625839526836,0.00059459786161666,0.047553400045685
"ENSG00000248996",-1.05539680077312,1.16092946434417,0.000595335450449136,0.047553400045685
"ENSG00000168878",-1.20781857618532,0.911917221233992,0.000600586425791871,0.047553400045685
"ENSG00000165997",1.84523597087081,5.72811849221622,0.00060513364579082,0.047553400045685
"ENSG00000198915",-1.11363647499853,4.46159325655376,0.000606859856350425,0.047553400045685
"ENSG00000171873",-1.02173822870998,2.29616269222157,0.000608474465149908,0.047553400045685
"ENSG00000259295",-1.12342225224535,1.83642510725913,0.000608865790197622,0.047553400045685
"ENSG00000227432",-1.07456361752221,2.98275571665427,0.00061081566363209,0.047553400045685
"ENSG00000116981",-1.40446494507476,0.285604887357005,0.000613064004929153,0.047553400045685
"ENSG00000132819",-1.12739798865445,3.31400087549547,0.000616565352282409,0.047553400045685
"ENSG00000186190",-1.09069525529397,2.31726175870801,0.000618007499616613,0.047553400045685
"ENSG00000255571",-1.01736375885702,2.18860307902181,0.000618399241684926,0.047553400045685
"ENSG00000273554",-1.18819002977242,0.516061628213056,0.000620713211964183,0.047553400045685
"ENSG00000133619",-1.26014635066922,2.06460417841135,0.0006207964938423,0.047553400045685
"ENSG00000154146",-1.11038608471338,1.09468965691227,0.000621842619417463,0.047553400045685
"ENSG00000243566",-1.38436456049072,0.289173407457885,0.000636002640919572,0.048466956673598
"ENSG00000027869",-1.11071083191952,1.02435186235016,0.00063847610543766,0.048466956673598
"ENSG00000137204",-1.31224805118334,0.191225237970655,0.000640105779336771,0.048466956673598
"ENSG00000245532",1.72899839467979,7.17935370335454,0.000648351062804416,0.0488028891796042
"ENSG00000132821",-1.0204509126222,3.58579268271599,0.000648782869448209,0.0488028891796042
"ENSG00000198720",-1.0618070462575,1.4566041411486,0.000655944324293751,0.0489699339604556
