"","logFC","logCPM","PValue","FDR"
"279",-9.66735250545059,9.44941576044119,0.00493463182374013,0.0211157072782111
"981",-1.52910058165762,12.8952943979148,0.00493527112303608,0.0211157072782111
"934",-8.98947232561932,8.91295488985953,0.00496309359103253,0.0211157072782111
"908",-0.976323043930876,10.8895408051471,0.005017678740051,0.0212193402139506
"1131",-9.65062694667862,9.44346146995905,0.0054376621400587,0.0228577174989294
"548",-1.54055411259153,10.4833109351178,0.00550098709461335,0.0229397758023505
"65",-1.71381934887838,10.6091196891074,0.00552253861908439,0.0229397758023505
"576",-2.20407589985135,12.5701292467738,0.00557754123008769,0.0230292587191895
"376",-9.73874090866704,9.51027185585138,0.00562130982874554,0.0230292587191895
"506",-1.85779230330292,10.7111252973572,0.00564249643831993,0.0230292587191895
"687",-1.47444485622304,10.422662924372,0.0058827823800996,0.0238711747446816
"607",-1.85555970909274,10.7051837560485,0.00608826939364205,0.0245630178984869
"181",-9.19046275435343,9.05397505970459,0.0063001971727294,0.0252093052962235
"853",-1.37853415675975,10.3544688862781,0.00632028166970846,0.0252093052962235
"83",-1.9014986194643,10.7526452019701,0.00637697865311701,0.0252917458445658
"1087",-0.965655546615035,10.8802069034133,0.00650743368782786,0.0255359287479009
"952",-1.63528297664781,10.5599492691615,0.00651129807104594,0.0255359287479009
"494",-1.8185909764226,10.6671477525025,0.00655467311433173,0.0255544093539562
"765",-9.59896553759887,9.41014114562206,0.00660776763455297,0.0255544093539562
"794",-9.41645033389572,9.23562151024981,0.00663423101869167,0.0255544093539562
"736",-2.35561235932142,14.9545405434692,0.00666901249783907,0.0255544093539562
"1206",-0.948670840014239,10.8597985423808,0.00672881480835512,0.0255544093539562
"973",-1.81564229093337,10.6937320189858,0.00677678202656081,0.0255544093539562
"326",-1.37186537509628,10.3448345880695,0.00680174124774133,0.0255544093539562
"1082",-1.67643489339472,10.5663359486694,0.00680722870254958,0.0255544093539562
"938",-1.6875241785832,10.5979948626902,0.00686129317697565,0.0256203606927495
"138",-9.27128741316888,9.12015322433744,0.00707251747120775,0.0262693506073431
"353",-1.51334995082803,10.4468020279664,0.0073056610730008,0.0269924951223503
"1146",-3.28540841869391,11.0063847497687,0.00743262118037512,0.027303932829884
"641",-0.8924642680746,10.826964940097,0.00746774231244691,0.027303932829884
"419",-1.6103844560163,10.508625589849,0.00784817206590678,0.0285462009858371
"714",-0.968128718571364,10.8880303829756,0.00805117294319957,0.0290714396308821
"1200",-1.62874655367189,10.5264165332088,0.00807539989746724,0.0290714396308821
"391",-1.68461578896455,10.5622267006974,0.00833450931797057,0.0297840607294119
"287",-1.96808734712058,11.816645797029,0.0083582050764874,0.0297840607294119
"741",-0.907276524801758,10.8063062823064,0.00847086561320618,0.0299553014815861
"965",-8.74353351242933,8.67669109304975,0.00849160255674591,0.0299553014815861
"1037",-9.01106515764399,8.89008378162761,0.00872460469492637,0.0306233624791915
"1204",-9.1320901398085,9.00618702587719,0.00916326149873282,0.0319703646294689
"947",-2.22305878116555,12.9053103222257,0.00922883678776888,0.0319703646294689
"85",-0.737930939129125,11.2276470724952,0.0092449914811712,0.0319703646294689
"155",-1.54418759186853,10.4359851461408,0.00945903780480391,0.0324076865924169
"885",-1.71271098409037,10.563693702885,0.00946378312171719,0.0324076865924169
"1074",-1.81860316034612,10.6772563325416,0.00955384174810202,0.0325256348187512
"913",-2.06868197053004,10.9225406541119,0.0095908923183497,0.0325256348187512
"380",-2.04180393863107,10.0026285688752,0.00966068755962385,0.0326048205137305
"1212",-1.49085826445421,12.3256527216329,0.0099662137237262,0.0334750336557694
"1159",-1.43864264902182,10.3624199506443,0.0100348537394012,0.033545082500284
"511",-1.56233883685478,10.4565607355349,0.0101619518723847,0.0338089583621519
"716",-2.11687821445356,11.9039480985768,0.010284055908732,0.0339044810150391
"911",-1.87662361928584,11.7309339597888,0.0102872570601187,0.0339044810150391
"281",-1.54035417742562,10.4317748387935,0.0105882448867677,0.0347334014509857
"901",-1.87199348384357,10.7307686452236,0.0114944827688345,0.0375308228080083
"631",-8.91839751271734,8.82588145924342,0.0121660116990458,0.0395395380218988
