"","logFC","logCPM","PValue","FDR"
"1080",11.4392080698901,13.1984930929246,2.54963045588459e-05,8.19358514686549e-05
"1130",11.3547828603208,13.1234100780732,2.6003656249007e-05,8.31881672762351e-05
"672",11.2098723648141,12.9862744338142,2.62706702693893e-05,8.36638012633252e-05
"615",11.4841801766631,13.2335523575997,2.64317989303469e-05,8.37003521354627e-05
"261",11.481375168024,13.2340654363764,2.65189234488595e-05,8.37003521354627e-05
"385",11.3346664269563,13.0947803662533,2.72118769254673e-05,8.55057643835795e-05
"670",11.576380974581,13.3310812894618,2.75547569174709e-05,8.62000581444776e-05
"1206",11.3034478194839,13.0730798632575,2.77391803175562e-05,8.63947157908029e-05
"891",11.4625254701722,13.2176802090701,2.8269143108976e-05,8.76591411317809e-05
"931",11.2939660653292,13.0638897173518,2.84165572852053e-05,8.77314672517036e-05
"911",2.6308367216709,14.0601702532043,2.95417136572332e-05,9.08086589376691e-05
"1098",11.4148519155615,13.1723357733631,2.99752105670976e-05,9.1204990111524e-05
"348",11.4222361426492,13.1752269458258,3.00368551016385e-05,9.1204990111524e-05
"1158",11.3230340926078,13.086913483808,3.00576558641939e-05,9.1204990111524e-05
"128",11.4382333269324,13.1978060294177,3.04428884538151e-05,9.19791544309712e-05
"828",11.3660104881925,13.1282215375706,3.12268352315124e-05,9.39462659943799e-05
"875",11.2840312098518,13.0496361248238,3.16786002260345e-05,9.49015693212136e-05
"1074",11.4105831686701,13.167257999017,3.19228165056068e-05,9.52296678036457e-05
"83",11.3473488907096,13.1131886371938,3.35794260890801e-05,9.97506480881497e-05
"254",11.3852581328565,13.1428651889832,3.38231774480454e-05,0.000100054336635013
"478",11.3897219652182,13.1525006398295,3.41209487479692e-05,0.000100514628186726
"52",2.48885290596317,13.9247764558091,3.55396478743835e-05,0.000104259464926096
"554",11.3732272338927,13.1309959280041,3.68810350313725e-05,0.000107457104799727
"193",11.3659021906255,13.1280950219067,3.69336300796798e-05,0.000107457104799727
"275",11.2140942655713,12.9832883794194,3.70946337768399e-05,0.00010748322164027
"1238",11.2887297488879,13.0554592888232,3.85154255367708e-05,0.000111144513691824
"15",11.3134335537252,13.075608253137,3.87012619227617e-05,0.000111217399227516
"260",11.4456800097202,13.2000563109543,3.88553007202212e-05,0.000111217399227516
"710",11.4593733074808,13.2102590671991,3.95855399323272e-05,0.000112850712629659
"453",11.2748132106769,13.036961323746,4.18793796529306e-05,0.000118910527769566
"111",11.1022333523758,12.871607735544,4.23935154523809e-05,0.000119888861699333
"701",11.328545428619,13.0889467450675,4.27111454996482e-05,0.000120305895889447
"320",11.272087273535,13.0352876727822,4.48733905263088e-05,0.0001258947900877
"838",11.2614547746451,13.026957275234,5.16158661357186e-05,0.000144238803786376
"662",11.3201299309057,13.0806154687514,5.26769664437335e-05,0.000145786013499904
"855",11.3529135486079,13.1096627488974,5.26950605877336e-05,0.000145786013499904
"1231",11.1944799896694,12.9637879855512,5.27881463309411e-05,0.000145786013499904
"508",11.3494232817029,13.1108596790437,5.47835273168197e-05,0.000150613189658184
"610",11.2975406090139,13.0603225227477,5.49620974990263e-05,0.000150613189658184
"613",11.0799391895958,12.8531346962579,5.61120995267022e-05,0.000153170866275592
"323",11.3225647237141,13.079996377436,5.63832745957385e-05,0.00015331913515072
"484",11.1975818370522,12.9641751975095,6.00233620416224e-05,0.000162592019016962
"803",11.1271637146613,12.9001878554261,6.18774604461179e-05,0.000166974673799257
"851",11.158234770498,12.925101945836,6.24739348063454e-05,0.000167943239194244
"1078",11.3738084672892,13.1312507642707,6.36955455389589e-05,0.000170578601121379
"494",11.2506345490559,13.0117405563326,6.56776020885899e-05,0.0001752228855722
"558",11.3238977728049,13.0793345554776,6.64887489968818e-05,0.000176720096018028
"785",11.1623432602118,12.9270335473448,6.70455610481169e-05,0.00017753262794389
"716",2.40865418265926,13.8397483809443,6.92466860238489e-05,0.000182313807260025
"769",11.3327255588624,13.0903963536456,6.93669224228383e-05,0.000182313807260025
"73",11.3237399169618,13.08094701033,7.00581701087656e-05,0.000183448615803323
"681",11.3501158713769,13.1025087339013,7.04621808874758e-05,0.00018382568962157
"1065",11.0754541639178,12.8501888849099,7.09450421891237e-05,0.000183881861704903
"868",11.2679783755245,13.0267234574416,7.10038871929825e-05,0.000183881861704903
"1082",11.0857212768764,12.8607366017856,7.16492478958522e-05,0.000184875979059735
"1223",11.4099201795784,13.1619995135358,7.25875093471343e-05,0.000186615887666996
"106",11.1896046420072,12.9536553832314,7.34092286052344e-05,0.000188044654434423
"411",11.2025995895737,12.9649708149042,7.42594758090994e-05,0.000189535918400842
"1233",11.1696710486301,12.9327381026098,7.59375538502105e-05,0.000193115335745217
"684",11.1966424284416,12.9622354525227,7.62081735119032e-05,0.000193115335745217
"59",11.0858564408892,12.8471514595214,7.95618255668831e-05,0.00020089360955638
"45",11.0429236962385,12.8177402635441,8.12115808665485e-05,0.000204329493496974
"506",11.266851225423,13.0274435430139,8.20088371414e-05,0.00020560371581195
"103",11.3668282381773,13.1216881626074,8.42888217796635e-05,0.000210573134269336
"609",11.2952406970687,13.0520823965064,8.57943513711924e-05,0.000213579600068426
"676",11.3393585196837,13.0898830290231,8.94486409863113e-05,0.000221736397055767
"267",11.1087346284845,12.8841287829051,9.00652887542856e-05,0.000221736397055767
"339",11.107753737995,12.8783122989402,9.03252147353862e-05,0.000221736397055767
"848",11.2991828773586,13.055145999981,9.03254347271019e-05,0.000221736397055767
"18",2.46440069476777,13.9030530148755,9.13277347911704e-05,0.000223421136669057
"74",11.1420207701905,12.9090614085846,9.34582262075089e-05,0.000227276071020475
"923",11.2506808922368,13.0095212696681,9.35464450734912e-05,0.000227276071020475
"1085",11.2624500669948,13.0184738710612,9.49444328362324e-05,0.000229882582243891
"1027",11.2426204809299,13.0023510485643,9.66050066040279e-05,0.000233104913546238
"573",11.2619713558422,13.0161418528122,9.90733074155324e-05,0.000238247715451637
"607",11.3228786289667,13.0776091008097,9.96619240871192e-05,0.000238850780778282
"452",11.2359150895881,12.9970045431988,0.000102268039120751,0.00024352456981379
"913",11.116088986953,12.8872174991509,0.000102300986187688,0.00024352456981379
"10",11.0717961820175,12.8464930561613,0.000103003460707046,0.000244373982281482
"833",11.1892315099442,12.949036581752,0.000108264492951166,0.000255996643867808
"49",11.1846772291437,12.9494726382177,0.000108771185675629,0.000256337427575565
"65",11.1423934144777,12.9064572955272,0.000112019689344114,0.000263116014505942
"292",11.2159793659921,12.9682588099538,0.00011395827070538,0.000266783103936106
"624",11.2203215112096,12.971995519106,0.000115361099512146,0.000269175898861674
"885",11.1963462329514,12.9557624693949,0.000116283286350704,0.000270435142927459
"1109",11.0039587994235,12.7805054604696,0.000119115285014222,0.000276113136082146
"952",10.9419003671474,12.7087383959434,0.00012388980387043,0.000286242128550307
"221",11.1344502681562,12.8981640812883,0.000125410240156071,0.000288811204528802
"938",11.1283579942294,12.8906806173473,0.000128342967865255,0.000294605448963426
"570",11.1549583987759,12.9143338235594,0.000129439232159592,0.000296160314358677
"486",11.1205344397493,12.8829320695595,0.000131184112877566,0.000299184412272385
"641",11.1609095632634,12.9161275875781,0.000133914268769604,0.000303693401477335
"384",11.1447744621145,12.902335501652,0.000134020284668923,0.000303693401477335
"263",11.2581999390366,13.0110087397802,0.000135681429143579,0.000306475304806743
"896",10.9419209983572,12.7200743734493,0.000139011233240213,0.000312996630257423
"729",11.2684439400655,13.0187906918175,0.000141326512815701,0.000317199506541907
"645",10.9475404704312,12.7219278296932,0.000146240699764465,0.000325917525170378
"166",11.1216776241455,12.8869480091166,0.000146501878380839,0.000325917525170378
"391",11.0881776807213,12.8508290624029,0.000146968478999188,0.000325917525170378
"190",10.9055918116334,12.684563647361,0.000147101343953341,0.000325917525170378
"1107",11.052447799769,12.8227800889374,0.000147515711533976,0.000325917525170378
"1227",11.0639816777573,12.8281348459221,0.000150454847126002,0.000331375629028296
"572",11.2680470567118,13.0184566710466,0.000154068269718725,0.000338280331338939
"1200",11.0870864790123,12.8514049325255,0.000165277243365628,0.000361767836097521
"169",10.8967147214943,12.6673816613859,0.000170173240340706,0.000371334817657034
"807",10.8936678426468,12.6626154284106,0.000174340324331548,0.00037706214725697
"754",11.0194884972987,12.7859462394337,0.000174374801469618,0.00037706214725697
"291",10.9712267467704,12.7463602619065,0.000174397909693111,0.00037706214725697
"1051",2.32541733239907,13.7621129497374,0.000176640183842451,0.000380745762123819
"544",1.72173328265816,14.7321430649015,0.000180123918004117,0.000387074802519486
"397",11.1236308038344,12.8832105171677,0.000180970225641874,0.000387714998572136
"98",11.1181173207734,12.8782572455573,0.000182646384662506,0.000390123848810852
"842",11.1173494367377,12.8800283391582,0.000183704484665014,0.000391202020054713
"509",11.1329957830596,12.8929493404271,0.000191386646241961,0.000406337414093292
"464",10.7902787878504,12.5720714895487,0.000192987925951793,0.000408510370203346
"60",11.1375779082272,12.8968101719697,0.000195085032270372,0.000411716769597472
"217",11.0591882180284,12.8252198438888,0.000210578200802901,0.000443091630856104
"281",11.057940270455,12.8246015508993,0.000211683691387194,0.000444096052850879
"714",11.1492102595188,12.905417826202,0.000212631762810712,0.000444765255346667
"447",11.1197483191089,12.8815487036327,0.000214914254167119,0.000447279355275526
"425",10.8235182077492,12.5626064471875,0.000215098982735048,0.000447279355275526
"118",10.9662626582697,12.7331666381591,0.000218115130540328,0.000450955238599974
"334",11.1126704841359,12.8755066034478,0.000218510010568492,0.000450955238599974
"298",10.9303282517108,12.7018451124121,0.000218780264271274,0.000450955238599974
"679",10.8007766346145,12.571718389968,0.000220742044895268,0.000453676237619054
"667",11.114592620613,12.8758754720282,0.000221864722467256,0.000454661909519855
"378",10.7685691597158,12.5406515029371,0.000223447835785127,0.000456582716474233
"1044",11.0951061331892,12.8532839573701,0.000225204561563148,0.000457575478915591
